waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
107,1.6905333333333334,1.6608592669617834,-0.9625666666666666,-0.6531486564917394,1.9278666666666666,1.4481739053353817,-2.615933333333333,-2.616081607865686,-1.5252666666666668,-1.5252666727868758,0.0,7.037965768161433e-09,0.23335424519194153,0.164451,0.015
108,1.6913333333333334,1.6608703360328194,-0.9442333333333334,-0.6530963130155251,1.9232666666666667,1.4480307763491365,-2.6083,-2.6083800846034944,-1.530433333333333,-1.5304333364289595,0.0,1.0862856905405638e-09,0.22786615832673296,0.162545,0.015
109,1.692,1.6608760110676413,-0.926,-0.6530471869566178,1.9192333333333333,1.4479034003932265,-2.6030666666666664,-2.603169209389611,-1.5349666666666666,-1.5349666701577178,0.0,1.2041313322420153e-09,0.22271950110534883,0.161404,0.015
110,1.6928,1.660878838126266,-0.9067333333333333,-0.6530000582268494,1.9141666666666666,1.4477911824369598,-2.5990666666666664,-2.599186203562029,-1.5398666666666667,-1.539866670151892,0.0,1.18079282775518e-09,0.21714267277959384,0.160569,0.015
111,1.6934666666666667,1.6608798253701942,-0.8877333333333333,-0.6529712676297951,1.9096,1.4477338514083564,-2.5971333333333333,-2.5972611177309406,-1.5441333333333336,-1.5441333365230592,0.0,1.0646911522449189e-09,0.2119337495786534,0.16054,0.015
112,1.694,1.6608799656815665,-0.8685666666666666,-0.6529698218583061,1.9052333333333333,1.4477320759427,-2.5970666666666666,-2.5971946171021543,-1.5477999999999998,-1.547800002737669,0.0,9.024457249629572e-10,0.20691638933391227,0.161254,0.015
113,1.6944666666666663,1.6608794513822274,-0.8491333333333334,-0.6530206005581275,1.9008,1.44778517986324,-2.5986999999999996,-2.5988209051569364,-1.5509666666666666,-1.5509666688840886,0.0,7.230650254397998e-10,0.20199453246260596,0.162657,0.015
114,1.6948666666666667,1.6608785287665133,-0.8294,-0.6532037905414623,1.8962,1.4478948895421744,-2.6018666666666665,-2.6019737514432073,-1.5536666666666665,-1.5536666683529168,0.0,5.445890732584954e-10,0.1971369157359209,0.164752,0.015
115,1.6952,1.6608755422707255,-0.8094333333333333,-0.6535164594802413,1.8914333333333333,1.448035469821461,-2.6064000000000003,-2.6064866517336487,-1.556,-1.5560000011705122,0.0,3.746989947197448e-10,0.19239278955041672,0.167556,0.015
116,1.6954666666666665,1.6608696943562933,-0.7892,-0.6539496514862893,1.8864333333333334,1.4481965603115696,-2.612166666666667,-2.612226817174305,-1.558,-1.5580000006968606,0.0,2.2125286012692007e-10,0.1877680662025794,0.171061,0.015
117,1.6957333333333333,1.6608589568054184,-0.7687666666666667,-0.654464716477818,1.8812333333333333,1.4482957598340989,-2.6190333333333333,-2.6192540840945777,-1.5597333333333332,-1.559733335322863,0.0,7.114520523927471e-10,0.18335582402962117,0.175318,0.015
118,1.6959,1.6608393802755315,-0.7550666666666667,-0.6547362932499845,1.8777,1.4481911870087012,-2.6239666666666666,-2.624194112264455,-1.5608000000000002,-1.56080000200215,0.0,6.400587866613603e-10,0.18063466954698418,0.178584,0.015
119,1.6961000000000002,1.6608388302426182,-0.7545999999999999,-0.6550963309364881,1.8784999999999998,1.4482562788729907,-2.6291999999999995,-2.6294120542210626,-1.5621,-1.562100001596086,0.0,5.069832876722442e-10,0.18085631257343865,0.179195,0.015
120,1.6963,1.6608383429875178,-0.7674666666666666,-0.655392342275174,1.8835333333333333,1.4483134927827204,-2.6336999999999997,-2.633899008175307,-1.5635666666666665,-1.5635666678735949,0.0,3.825706083526217e-10,0.18404461982493775,0.177047,0.015
121,1.6965666666666668,1.6608392318327863,-0.7868,-0.6558225102288426,1.8907333333333334,1.4484103053486193,-2.639466666666667,-2.6396515105429446,-1.5655666666666666,-1.5655666674147557,0.0,2.3956677684034905e-10,0.18889205368824968,0.174084,0.015
122,1.6968000000000003,1.6608388986499176,-0.8062,-0.656067824957999,1.8972666666666667,1.4484662489694544,-2.6433,-2.6434746161611327,-1.5672,-1.5672000004157127,0.0,1.3876283684766019e-10,0.1937587487096384,0.171331,0.015
123,1.697,1.6608358924371165,-0.8256,-0.6561456913959751,1.9030666666666667,1.4484620636161312,-2.6453333333333333,-2.645498204337705,-1.5685,-1.5685000001725602,0.0,6.626821713646485e-11,0.19861519649709206,0.168848,0.015
124,1.6971666666666667,1.660829438586015,-0.8449999999999999,-0.6561238213119202,1.9081666666666666,1.4483884355580103,-2.6456666666666666,-2.64581937037673,-1.5695333333333334,-1.5695333333312715,0.0,1.4360098740401243e-11,0.2034660701199034,0.166731,0.015
125,1.6973,1.6608219290973403,-0.8643666666666667,-0.6560879558256175,1.9125666666666667,1.448276670738207,-2.6444,-2.64454070772742,-1.5703333333333334,-1.5703333332168186,0.0,-1.9864888661745434e-11,0.2082770155203171,0.165042,0.015
126,1.6974333333333333,1.66081465377064,-0.8828,-0.6560508804758648,1.9158666666666668,1.448160430357171,-2.642633333333333,-2.642762814689672,-1.5709333333333333,-1.570933333147714,0.0,-4.089415044636739e-11,0.2127225231555972,0.163742,0.015
127,1.6975,1.6608082521545549,-0.9017666666666667,-0.6560129682762321,1.9189999999999998,1.4480316956844501,-2.639333333333333,-2.6394542979158966,-1.5714333333333332,-1.5714333331003492,0.0,-5.5528449365891373e-11,0.21739070929811485,0.16305,0.015
128,1.6975333333333333,1.6608027549183413,-0.9208333333333334,-0.6559757057283226,1.9215,1.4478958905603043,-2.6346333333333334,-2.634748265523395,-1.5718333333333334,-1.571833333068408,0.0,-6.565733190401259e-11,0.22203586946663592,0.162887,0.015
129,1.6975666666666667,1.6607972607226755,-0.9398,-0.6559382570213582,1.9235999999999998,1.4477553414045143,-2.6292666666666666,-2.6293755205143348,-1.5721666666666667,-1.5721666663826865,0.0,-7.217931306877977e-11,0.22670010634586563,0.163379,0.015
130,1.6976000000000002,1.660791948095212,-0.9586,-0.6558988703136226,1.9249333333333334,1.4476061106084257,-2.6226333333333334,-2.622736649436165,-1.5724,-1.5723999997106637,0.0,-7.485146343867379e-11,0.23123728607461697,0.164418,0.015
131,1.6976333333333333,1.660800077290198,-0.9771000000000001,-0.6558648704832004,1.9256,1.4474929325671442,-2.6148000000000002,-2.6148273488507026,-1.5725333333333333,-1.5725333332534637,0.0,-2.1432280591946882e-11,0.23563215183261785,0.166023,0.015
132,1.7066333333333332,1.6608291786927165,-1.0004666666666668,-0.6558187365908784,1.9417,1.4473661808614797,-2.6024333333333334,-2.602516455421069,-1.5721333333333334,-1.5721333331300233,0.0,-5.446387485229868e-11,0.2467272947815137,0.175185,0.05
133,1.7253666666666667,1.6608589391322282,-1.0271333333333332,-0.6557661963274142,1.9726666666666668,1.4472328993969097,-2.5888666666666666,-2.5890105627664344,-1.5711666666666666,-1.5711666664625628,0.0,-5.085878513372964e-11,0.2639935169194524,0.191461,0.05
134,1.7545333333333335,1.6608773024508907,-1.0572333333333332,-0.6557017551813727,2.0184333333333333,1.4470908217716782,-2.575533333333333,-2.5756115308377954,-1.5696333333333332,-1.5696333333432735,0.0,9.379366934043396e-12,0.28764310409669325,0.215456,0.05
135,1.7858999999999998,1.6608899870503182,-1.0862,-0.6556279833228392,2.0625666666666667,1.4469413984873702,-2.5654999999999997,-2.5656132029268734,-1.5679,-1.5679000002013523,0.0,7.157451059454044e-11,0.3109164540834215,0.240135,0.05
136,1.8196666666666665,1.6608945305803628,-1.1136666666666666,-0.6555548483244003,2.1045666666666665,1.44678434422986,-2.5584666666666664,-2.55860248015227,-1.5659,-1.5659000004938555,0.0,1.6595698288936915e-10,0.3336047140599003,0.265241,0.05
137,1.8430666666666664,1.6608890017598357,-1.1247666666666667,-0.6554813797989173,2.1318,1.4466200189773948,-2.555566666666667,-2.555704987553673,-1.5647333333333335,-1.5647333339843708,0.0,2.167763519654216e-10,0.34710445296007003,0.281765,0.015
138,1.8552666666666664,1.6608827614840416,-1.1194666666666666,-0.6554620013959919,2.1446,1.44656380461721,-2.5564999999999998,-2.5566301397951623,-1.5644333333333333,-1.5644333339822385,0.0,2.1552111341270953e-10,0.3512691226082564,0.289487,0.015
139,1.8554000000000002,1.660882409936183,-1.0982,-0.6557853784007308,2.1436333333333333,1.4466954108269092,-2.560966666666667,-2.561082155602421,-1.5651,-1.565100000506325,0.0,1.68385427581528e-10,0.3462393852559056,0.288521,0.015
140,1.8555,1.6608847628506955,-1.0761666666666667,-0.6563179662578598,2.1421666666666668,1.4469243813827402,-2.5672333333333337,-2.567330676487524,-1.5656666666666668,-1.5656666670435777,0.0,1.255165385222817e-10,0.340956953902823,0.287837,0.015
141,1.8556,1.6608896094968018,-1.0537666666666667,-0.657038537379275,2.1405,1.4472456835016845,-2.575066666666667,-2.5751430443838537,-1.5662,-1.5662000002584722,0.0,8.630065214275658e-11,0.3356354415917374,0.287593,0.015
142,1.8556666666666664,1.6608970240321608,-1.0310333333333332,-0.6579386294155868,2.1386333333333334,1.4476615671314492,-2.5843333333333334,-2.5843863168730223,-1.5667,-1.5667000001545954,0.0,5.18740600896677e-11,0.33029705223198974,0.287809,0.015
143,1.8557333333333332,1.660907000996155,-1.008,-0.6590031049253684,2.1365,1.448172106504198,-2.5948666666666664,-2.5948942207505565,-1.5671666666666664,-1.5671666667347477,0.0,2.3049168285351803e-11,0.3249490786434303,0.288495,0.015
144,1.8558000000000001,1.6609195915209214,-0.9847000000000001,-0.6602199909187604,2.1340999999999997,1.448778525987941,-2.606533333333333,-2.6065331440986315,-1.5675999999999999,-1.5675999999996135,0.0,-1.3284457418165368e-13,0.31961726399044593,0.289672,0.015
145,1.8559,1.6609403339558415,-0.9611000000000001,-0.6615283334747327,2.1313999999999997,1.449422405190063,-2.6191999999999998,-2.6192083672084565,-1.5680000000000003,-1.5680000000136989,0.0,4.858209686236143e-12,0.3143368402053049,0.291371,0.015
146,1.8559666666666665,1.6609743535218064,-0.9372333333333334,-0.6628691223948242,2.1283666666666665,1.450013350798405,-2.632766666666667,-2.6327218645765194,-1.5683999999999998,-1.5683999999461633,0.0,-2.0095096998165156e-11,0.30915501656024347,0.293583,0.015
147,1.8560333333333334,1.6610082767825265,-0.9131333333333332,-0.664288285476205,2.124966666666667,1.4506498964442973,-2.6471,-2.646999151219064,-1.5688000000000002,-1.5687999999245146,0.0,-3.1775277677872075e-11,0.3040454317201259,0.296289,0.015
148,1.8561000000000003,1.6610418430015437,-0.8888333333333334,-0.6657783363033041,2.1212,1.451333049986592,-2.6621,-2.661940946821782,-1.5691666666666666,-1.5691666666169477,0.0,-3.0357148124558395e-11,0.29903259920669745,0.299485,0.015
149,1.8561666666666667,1.6610746708129036,-0.8643666666666666,-0.6673256662501464,2.1170333333333335,1.4520606605070219,-2.677633333333333,-2.6774148758341316,-1.5695,-1.5695000000228012,0.0,-1.669395054022783e-11,0.29413000130917044,0.303148,0.015
150,1.8562,1.661094136938279,-0.848,-0.6683181816934832,2.114133333333333,1.4525475156813101,-2.688166666666667,-2.687859454594279,-1.5697,-1.569700000112535,0.0,-2.1527581219463403e-12,0.29098904393136765,0.305869,0.015
151,1.8563,1.6611093039010247,-0.8468333333333332,-0.6693027591019515,2.1159,1.453024773486763,-2.6990666666666665,-2.6983629570708563,-1.5703333333333334,-1.5703333341146652,0.0,1.3470585020366597e-10,0.2912675098492498,0.306743,0.015
152,1.8564666666666667,1.6611277022952156,-0.8610333333333333,-0.670166463606674,2.1222666666666665,1.4534283985840075,-2.7091999999999996,-2.707956545052853,-1.5713,-1.5713000190919368,0.0,9.702797130815222e-09,0.2949388772816557,0.305634,0.015
153,1.8567,1.6611526131751908,-0.8824666666666667,-0.6713970482362386,2.1313666666666666,1.4539576199602915,-2.7230000000000003,-2.720873032547264,-1.5726000000000002,-1.5726000925777912,0.0,4.8281339707455966e-08,0.30046539037205094,0.304051,0.015
154,1.8568666666666667,1.6611769821028708,-0.9041333333333332,-0.672384276478193,2.1395999999999997,1.4544335893805398,-2.7340666666666666,-2.734054687654424,-1.5735999999999999,-1.573598152607909,0.0,-1.1315332777080365e-06,0.3059016967336809,0.302596,0.015
155,1.857,1.6611900504473252,-0.9259666666666666,-0.6729800609719485,2.146966666666667,1.454766295125478,-2.742566666666667,-2.742590850402526,-1.5743333333333336,-1.5743333331828058,0.0,-3.763490295596852e-11,0.3113104329420418,0.300991,0.015
156,1.8570666666666666,1.6611977050826734,-0.9479000000000001,-0.6733018506532085,2.1534666666666666,1.454993532414115,-2.748666666666667,-2.74868778595641,-1.5748333333333333,-1.5748333331954463,0.0,-3.2155915444883896e-11,0.31665794201716624,0.299431,0.015
157,1.8571333333333333,1.6612029133973025,-0.9699666666666666,-0.673456578870701,2.1591666666666667,1.4551452140755907,-2.7525,-2.7525193203657126,-1.5751666666666668,-1.5751666665324802,0.0,-3.1229828814225816e-11,0.3219609623600367,0.298003,0.015
158,1.8571666666666664,1.661203701820788,-0.9921000000000001,-0.6734835060831612,2.1640333333333337,1.4551953864107896,-2.7542000000000004,-2.7542183961473965,-1.5753666666666666,-1.5753666665343888,0.0,-3.077090723799343e-11,0.32720258483158715,0.296742,0.015
159,1.8572,1.6612035736374058,-1.0143333333333333,-0.6734780225529174,2.1681333333333335,1.4551868087591653,-2.7539000000000002,-2.7539185837815743,-1.5754666666666666,-1.5754666665309534,0.0,-3.161582010740752e-11,0.3323877477891004,0.295703,0.015
160,1.8572,1.6612025689111884,-1.0365666666666666,-0.673441592688244,2.171466666666667,1.4551224996228458,-2.7517,-2.7517198121930675,-1.5754666666666666,-1.5754666665223807,0.0,-3.372498098576463e-11,0.33749661193249464,0.294909,0.015
161,1.8571666666666669,1.66120163335213,-1.0588,-0.6733836956887509,2.174,1.4550189298506258,-2.747733333333333,-2.7477554376421076,-1.5754000000000001,-1.5753999998415733,0.0,-3.721146515571766e-11,0.3425107788164359,0.294359,0.015
162,1.8571333333333333,1.6612025491842506,-1.0810000000000002,-0.6733181224859384,2.1758,1.4549027714540304,-2.7420666666666667,-2.742092315060794,-1.5752999999999997,-1.5752999995864516,0.0,-1.7392347574088448e-10,0.3474397310358938,0.294103,0.015
163,1.8571,1.6611916101090467,-1.1031333333333333,-0.6732526578448367,2.1767999999999996,1.4547695644179273,-2.7348,-2.732442548182609,-1.5751666666666668,-1.5751667930605626,0.0,4.5506624865009214e-08,0.35225724498677535,0.294062,0.015
164,1.8571,1.6611930011546894,-1.1141999999999999,-0.6732158228015714,2.1772,1.4546933788829144,-2.7309,-2.7287713833891436,-1.5751,-1.575100037206314,0.0,1.2373667135718246e-08,0.3546986855775516,0.294273,0.015
