waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
366,0.8518,0.8517996449328332,-1.0109000000000001,-1.0104972811767012,2.3561333333333336,2.356030428282949,-2.791233333333334,-2.7910241848050545,-1.5816333333333332,-1.5816311667110399,0.0,8.328041332319187e-09,0.00018996483328479047,0.000161,0.015
367,0.8518,0.8517999955622023,-1.0358,-1.03540369494566,2.3648333333333333,2.3647431904995644,-2.8058666666666667,-2.80571467965157,-1.5816333333333334,-1.581633311173735,0.0,8.535036232641957e-11,0.00017714564621806563,0.000155,0.015
368,0.8517666666666667,0.8517672221318046,-1.0609666666666666,-1.0605640708410624,2.3725,2.3724205702708585,-2.8174333333333337,-2.8173139199881647,-1.5814666666666666,-1.581468537931558,0.0,2.220199435216016e-07,0.00017447821599297068,0.000156,0.015
369,0.8517333333333333,0.8517339528767465,-1.0864333333333331,-1.0860231649867977,2.379166666666667,2.3790975866395736,-2.8261000000000003,-2.826010834369256,-1.5812,-1.5812029679949031,0.0,2.8756985828605424e-07,0.00017367110097010868,0.000158,0.015
370,0.8516666666666667,0.8516677101214565,-1.1121333333333334,-1.1117173250880494,2.384866666666667,2.3848075912871893,-2.8320333333333334,-2.831972619782801,-1.5808666666666664,-1.5808703993663937,0.0,3.714238044799605e-07,0.00017332727022587578,0.000159,0.015
371,0.8516,0.8516011473721548,-1.1381,-1.1376771846289007,2.3896333333333337,2.389583917734781,-2.8354,-2.8353660959905405,-1.5805,-1.5805041719577806,0.0,4.753997904862485e-07,0.00017434791317700874,0.000161,0.015
372,0.8515,0.8515016107011373,-1.1642,-1.1637737666804158,2.3934666666666664,2.393426907317604,-2.8363333333333336,-2.836324889330799,-1.5801,-1.580104629111133,0.0,6.01068940723648e-07,0.00017481005599044117,0.000161,0.015
373,0.8513999999999999,0.8514017654194215,-1.1904666666666666,-1.1900360634464209,2.3964,2.3963695555309323,-2.834966666666667,-2.834982349665465,-1.5797,-1.5797047738412882,0.0,7.561117951152159e-07,0.00017636063119145387,0.000162,0.015
374,0.8513000000000001,0.8513012300810504,-1.2168,-1.2163674416211692,2.3984,2.398379208248637,-2.8313666666666664,-2.831404109228487,-1.5793,-1.5793043104481184,0.0,2.0058618881747993e-07,0.00017746414039391083,0.000163,0.015
375,0.8314666666666666,0.8316700056672383,-1.2322666666666666,-1.232103862902345,2.3953,2.395331531092466,-2.8249666666666666,-2.825033487918295,-1.5820999999999998,-1.5820716013674951,0.0,2.620022476097406e-07,0.00011114379219832253,0.000112,0.05
376,0.7923666666666667,0.793815124136852,-1.2360333333333333,-1.2359327758533336,2.3858333333333337,2.3860764871959677,-2.816733333333333,-2.816945510866133,-1.5874,-1.5872633439640107,0.0,-2.731132288237126e-07,0.0006097757651822324,0.000649,0.05
377,0.7348333333333333,0.7354998570214546,-1.2272333333333334,-1.2272690270118936,2.3689999999999998,2.3690699452915545,-2.8074666666666666,-2.8075036888579796,-1.5945333333333334,-1.594502803246983,0.0,-8.150576857737258e-07,0.0002746887943557825,0.000292,0.05
378,0.6795,0.6801256542388843,-1.2159666666666666,-1.2160130191896088,2.348,2.348086302495914,-2.7985333333333333,-2.798568539921638,-1.5997333333333332,-1.5997112586736415,0.0,-6.855879019376747e-07,0.0002590904502000887,0.000281,0.05
379,0.6268666666666666,0.6274570575667816,-1.2022333333333335,-1.2022898301012326,2.3232,2.3233019342950234,-2.7896666666666667,-2.7897018718256303,-1.6032,-1.6031851646979522,0.0,-5.565081912402714e-07,0.0002461719247902042,0.000272,0.05
380,0.5770666666666666,0.5776071535316485,-1.1862000000000001,-1.1862747895508958,2.2947,2.2948221625843503,-2.7807666666666666,-2.780802326799993,-1.6051666666666666,-1.605158128793862,0.0,-4.2782889099420596e-07,0.00022876040907998394,0.000259,0.05
381,0.5301666666666667,0.5313705793117456,-1.1680666666666666,-1.1683040194534409,2.2627,2.263095532755969,-2.7717000000000005,-2.7717930692818546,-1.6058666666666668,-1.6058592991163985,0.0,-1.3022370211572484e-07,0.0005277158882698651,0.00061,0.05
